SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,AM,SDCORR,TEMP,ID,SIG440,SIG500,SIG675,SIG870,SIG936,STD440,STD500,STD675,STD870,STD936,R440_500,R500_675,R675_870,R870_936,AOT440,AOT500,AOT675,AOT870,AOT936,WATER
10572,01/19/2012,10:38:38,-33.033,  18.000, 1006, 1009,13.37,1.027,0.968, 24.6, 0, 542.22, 570.56, 803.20, 577.94, 206.95, 0.005, 0.005, 0.008, 0.005, 0.003,0.9503,0.7104,1.3898,2.7926,0.396,0.353,0.242,0.185,0.168,3.57
10572,01/19/2012,10:38:50,-33.033,  18.000, 1006, 1009,13.36,1.027,0.968, 24.7, 0, 547.71, 581.28, 808.92, 584.53, 210.55, 0.004, 0.009, 0.009, 0.007, 0.010,0.9423,0.7186,1.3839,2.7763,0.387,0.335,0.235,0.174,0.158,3.55
10572,01/19/2012,10:39:05,-33.033,  18.000, 1006, 1008,13.34,1.027,0.968, 24.7, 0, 571.07, 609.38, 857.39, 611.49, 221.37, 0.003, 0.003, 0.002, 0.003, 0.001,0.9371,0.7107,1.4021,2.7622,0.346,0.289,0.179,0.130,0.118,3.52
10572,01/19/2012,10:39:17,-33.033,  18.000, 1006, 1009,13.33,1.027,0.968, 24.8, 0, 558.39, 598.48, 854.10, 597.79, 217.22, 0.005, 0.002, 0.002, 0.010, 0.009,0.9330,0.7007,1.4289,2.7520,0.368,0.306,0.183,0.152,0.138,3.51
10572,01/19/2012,10:39:29,-33.033,  18.000, 1006, 1009,13.31,1.027,0.968, 24.8, 0, 560.98, 599.02, 849.97, 596.17, 217.78, 0.004, 0.004, 0.004, 0.005, 0.007,0.9365,0.7048,1.4257,2.7375,0.364,0.306,0.187,0.155,0.141,3.49
10572,01/19/2012,10:39:43,-33.033,  18.000, 1006, 1009,13.30,1.027,0.968, 24.9, 0, 574.81, 614.77, 860.40, 611.11, 222.96, 0.003, 0.003, 0.002, 0.001, 0.002,0.9350,0.7145,1.4079,2.7409,0.340,0.280,0.175,0.131,0.119,3.49
10572,01/19/2012,10:39:55,-33.033,  18.000, 1006, 1009,13.28,1.027,0.968, 25.0, 0, 567.47, 602.74, 854.25, 607.13, 219.76, 0.005, 0.008, 0.004, 0.003, 0.005,0.9415,0.7056,1.4070,2.7628,0.352,0.300,0.182,0.137,0.125,3.52
10572,01/19/2012,10:40:13,-33.033,  18.000, 1006, 1009,13.26,1.027,0.968, 25.1, 0, 514.25, 546.92, 770.62, 544.26, 196.50, 0.007, 0.008, 0.005, 0.001, 0.005,0.9403,0.7097,1.4159,2.7698,0.448,0.394,0.283,0.243,0.222,3.56
10572,01/19/2012,10:40:25,-33.033,  18.000, 1006, 1009,13.25,1.027,0.968, 25.1, 0, 554.36, 586.67, 828.37, 587.15, 211.76, 0.002, 0.004, 0.004, 0.003, 0.003,0.9449,0.7082,1.4108,2.7728,0.375,0.326,0.212,0.170,0.154,3.54
10572,01/19/2012,10:40:36,-33.033,  18.000, 1006, 1009,13.24,1.027,0.968, 25.2, 0, 547.92, 579.06, 810.98, 576.64, 209.68, 0.005, 0.006, 0.011, 0.011, 0.006,0.9462,0.7141,1.4066,2.7500,0.387,0.339,0.233,0.187,0.170,3.52
10572,01/19/2012,10:40:47,-33.033,  18.000, 1006, 1008,13.22,1.027,0.968, 25.2, 0, 386.01, 397.92, 560.43, 386.50, 136.24, 0.044, 0.019, 0.044, 0.040, 0.058,0.9698,0.7107,1.4502,2.8394,0.728,0.704,0.593,0.577,0.525,3.76
10572,01/19/2012,10:40:57,-33.033,  18.000, 1006, 1008,13.21,1.027,0.968, 25.3, 0, 290.36, 307.50, 429.23, 297.09, 106.68, 0.004, 0.006, 0.007, 0.010, 0.010,0.9443,0.7164,1.4448,2.7849,1.005,0.955,0.853,0.833,0.758,3.78
10572,01/19/2012,10:41:09,-33.033,  18.000, 1006, 1009,13.20,1.027,0.968, 25.3, 0, 378.09, 401.30, 562.29, 397.08, 144.91, 0.021, 0.020, 0.018, 0.022, 0.021,0.9421,0.7137,1.4162,2.7401,0.748,0.696,0.590,0.551,0.501,3.63
10572,01/24/2012,10:21:39,-33.033,  18.000, 1006, 1005,16.18,1.041,0.969, 22.7, 0,   0.01,  -0.01,   0.00,  -0.00,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:10:51,-32.280,  18.260,    0, 1019,29.03,1.143,0.986, 20.2, 0,  -0.00,  -0.00,   0.01,   0.01,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:12:33,-32.280,  18.260,    0, 1019,28.88,1.141,0.986, 21.0, 0,  -0.00,  -0.00,  -0.01,  -0.00,  -0.01,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:14:53,-32.280,  18.260,    0, 1018,28.69,1.139,0.986, 23.0, 2,  -0.02,  -0.00,   0.00,  -0.01,  -0.01,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:17:34,-32.280,  18.260,    0, 1019,28.47,1.137,0.986, 25.7, 3,  -0.00,   0.01,  -0.00,   0.01,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:17:46,-32.280,  18.260,    0, 1019,28.46,1.137,0.986, 26.0, 3,  -0.01,   0.01,  -0.00,  -0.01,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:19:52,-32.280,  18.260,    0, 1019,28.30,1.135,0.986, 28.5, 3,  -0.00,   0.00,   0.00,  -0.00,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:20:05,-32.280,  18.260,    0, 1019,28.28,1.135,0.986, 28.6, 3,  -0.00,   0.00,  -0.01,  -0.01,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:21:36,-32.280,  18.260,    0, 1019,28.17,1.134,0.986, 29.6, 1,  -0.01,   0.00,  -0.01,   0.00,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:23:37,-32.280,  18.260,    0, 1018,28.04,1.132,0.986, 30.1, 1,  -0.01,  -0.00,   0.00,  -0.00,  -0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:23:48,-32.280,  18.260,    0, 1015,28.02,1.132,0.986, 30.1, 1,  -0.01,   0.00,   0.00,   0.00,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
10572,03/06/2012,10:24:07,-32.280,  18.260,    0, 1014,28.00,1.132,0.986, 30.2, 1,   0.21,   0.27,   0.46,   0.16,   0.20, 0.020, 0.139, 0.061, 0.077, 0.064,0.7923,0.5833,2.8591,0.8131,7.257,7.051,6.787,7.373,6.710,1.80
10572,03/06/2012,10:24:44,-32.280,  18.260,    0, 1013,27.96,1.132,0.986, 30.4, 1, 661.89, 689.70, 918.56, 634.57, 439.10, 0.004, 0.004, 0.003, 0.006, 0.003,0.9597,0.7508,1.4476,1.4451,0.145,0.124,0.082,0.068,0.062,1.40
10572,03/06/2012,10:25:05,-32.280,  18.260,    0, 1013,27.94,1.131,0.986, 30.4, 1, 660.79, 685.02, 894.97, 626.36, 431.80, 0.008, 0.004, 0.029, 0.013, 0.009,0.9646,0.7660,1.4290,1.4506,0.147,0.130,0.105,0.080,0.073,1.41
10572,03/06/2012,10:25:20,-32.280,  18.260,    0, 1013,27.92,1.131,0.986, 30.5, 1, 660.81, 685.20, 895.26, 628.20, 430.82, 0.008, 0.015, 0.041, 0.007, 0.016,0.9645,0.7660,1.4251,1.4583,0.147,0.129,0.105,0.077,0.070,1.43
10572,03/06/2012,10:25:36,-32.280,  18.260,    0, 1013,27.91,1.131,0.986, 30.5, 1, 664.90, 691.93, 916.42, 637.72, 440.75, 0.002, 0.003, 0.003, 0.004, 0.005,0.9609,0.7550,1.4370,1.4469,0.141,0.121,0.084,0.064,0.058,1.41
10572,03/14/2012,10:15:41,-33.983,  18.017,    0, 1012,33.13,1.193,0.990, 19.1, 1,   0.29,   0.34,   0.51,   0.38,   0.18, 0.100, 0.087, 0.063, 0.155, 0.085,0.8590,0.6638,1.3399,2.1314,6.608,6.500,6.357,6.272,5.708,4.36
10572,03/14/2012,10:16:01,-33.983,  18.017,    0, 1013,33.10,1.193,0.990, 19.2, 1,   3.60,   3.67,   4.39,   2.84,   1.23, 0.010, 0.005, 0.022, 0.012, 0.022,0.9823,0.8358,1.5461,2.3073,4.491,4.496,4.551,4.595,4.181,4.00
10572,03/14/2012,10:16:13,-33.983,  18.017,    0, 1012,33.09,1.193,0.990, 19.2, 1,   3.76,   3.85,   4.72,   3.03,   1.32, 0.004, 0.002, 0.005, 0.004, 0.002,0.9767,0.8143,1.5569,2.2896,4.458,4.457,4.491,4.540,4.132,3.96
10572,03/14/2012,10:16:24,-33.983,  18.017,    0, 1012,33.08,1.193,0.990, 19.2, 1,   4.18,   4.31,   5.39,   3.40,   1.50, 0.019, 0.017, 0.004, 0.010, 0.015,0.9698,0.8003,1.5864,2.2676,4.368,4.361,4.380,4.446,4.046,3.89
10572,03/14/2012,10:16:35,-33.983,  18.017,    0, 1013,33.07,1.192,0.990, 19.3, 1,   4.54,   4.71,   5.78,   3.69,   1.63, 0.031, 0.023, 0.033, 0.028, 0.036,0.9635,0.8149,1.5655,2.2714,4.301,4.289,4.323,4.377,3.983,3.87
10572,04/16/2012,10:43:57,-34.017,  19.250,  276,  985,44.36,1.397,1.009, 15.6, 1, 606.83, 647.38, 880.73, 610.46, 461.67, 0.008, 0.004, 0.003, 0.002, 0.012,0.9374,0.7351,1.4427,1.3224,0.124,0.106,0.073,0.064,0.058,0.98
10572,04/16/2012,10:44:08,-34.017,  19.250,  276,  985,44.36,1.397,1.009, 15.7, 1, 609.56, 647.71, 877.76, 613.92, 466.95, 0.002, 0.003, 0.002, 0.001, 0.002,0.9411,0.7379,1.4298,1.3147,0.121,0.105,0.076,0.060,0.055,0.97
10572,04/16/2012,10:44:19,-34.017,  19.250,  276,  986,44.36,1.397,1.009, 15.9, 1, 609.29, 647.59, 879.51, 610.32, 464.05, 0.003, 0.001, 0.004, 0.005, 0.006,0.9409,0.7363,1.4411,1.3152,0.121,0.105,0.074,0.064,0.059,0.98
10572,04/16/2012,11:19:52,-34.017,  19.250,  276,  984,45.24,1.418,1.009, 18.7, 1, 527.17, 546.11, 724.59, 501.06, 401.29, 0.010, 0.009, 0.007, 0.006, 0.013,0.9653,0.7537,1.4461,1.2487,0.218,0.222,0.209,0.202,0.184,0.90
10572,04/16/2012,11:20:06,-34.017,  19.250,  276,  985,45.25,1.419,1.009, 18.8, 1, 532.24, 553.28, 741.06, 509.39, 409.79, 0.008, 0.005, 0.006, 0.007, 0.010,0.9620,0.7466,1.4548,1.2431,0.211,0.213,0.193,0.190,0.173,0.89
10572,04/16/2012,11:20:18,-34.017,  19.250,  276,  985,45.26,1.419,1.009, 18.9, 1, 554.62, 574.95, 767.84, 533.70, 430.63, 0.007, 0.008, 0.014, 0.002, 0.002,0.9647,0.7489,1.4387,1.2393,0.182,0.186,0.168,0.158,0.143,0.88
10572,04/16/2012,11:43:21,-34.017,  19.250,  276,  985,46.65,1.455,1.009, 20.0, 1, 640.34, 667.06, 893.51, 618.69, 498.42, 0.009, 0.005, 0.006, 0.006, 0.011,0.9599,0.7466,1.4442,1.2414,0.073,0.075,0.059,0.052,0.047,0.84
10572,04/16/2012,11:43:32,-34.017,  19.250,  276,  985,46.66,1.455,1.009, 20.1, 1, 647.50, 671.57, 895.92, 622.61, 509.52, 0.006, 0.007, 0.005, 0.005, 0.004,0.9642,0.7496,1.4390,1.2220,0.065,0.071,0.057,0.047,0.043,0.82
10572,04/16/2012,11:43:43,-34.017,  19.250,  276,  985,46.67,1.456,1.009, 20.1, 1, 646.35, 670.42, 897.44, 620.58, 505.18, 0.005, 0.004, 0.002, 0.005, 0.005,0.9641,0.7470,1.4462,1.2284,0.066,0.072,0.056,0.050,0.045,0.82
10572,04/16/2012,12:10:33,-34.017,  19.250,  276,  984,49.04,1.523,1.009, 20.0, 1, 555.71, 573.64, 758.14, 520.08, 431.40, 0.005, 0.006, 0.009, 0.006, 0.009,0.9687,0.7567,1.4578,1.2056,0.152,0.165,0.162,0.163,0.148,0.78
10572,04/16/2012,12:10:48,-34.017,  19.250,  276,  984,49.07,1.524,1.009, 20.1, 1, 555.25, 574.50, 762.12, 521.40, 430.98, 0.013, 0.012, 0.020, 0.020, 0.032,0.9665,0.7540,1.4617,1.2102,0.153,0.164,0.159,0.161,0.147,0.79
10572,04/16/2012,12:11:06,-34.017,  19.250,  276,  984,49.10,1.525,1.009, 20.3, 1, 506.91, 520.26, 663.75, 461.55, 379.25, 0.015, 0.018, 0.048, 0.023, 0.015,0.9745,0.7847,1.4376,1.2173,0.212,0.229,0.249,0.241,0.219,0.81
10572,04/16/2012,12:11:29,-34.017,  19.250,  276,  984,49.14,1.526,1.009, 20.4, 1, 548.18, 565.13, 737.85, 510.44, 420.18, 0.014, 0.006, 0.027, 0.011, 0.024,0.9700,0.7664,1.4458,1.2151,0.160,0.174,0.179,0.175,0.159,0.80
10572,04/18/2012,10:37:32,-34.017,  19.250,  276,  988,45.07,1.414,1.010, 15.6, 1, 551.39, 607.73, 839.62, 581.90, 367.62, 0.058, 0.030, 0.058, 0.081, 0.091,0.9074,0.7256,1.4467,1.5848,0.186,0.146,0.105,0.096,0.088,1.31
10572,04/18/2012,10:37:50,-34.017,  19.250,  276,  989,45.07,1.414,1.010, 15.7, 1, 582.02, 628.55, 865.37, 613.91, 399.25, 0.031, 0.032, 0.035, 0.016, 0.021,0.9262,0.7270,1.4094,1.5379,0.147,0.122,0.083,0.058,0.053,1.25
10572,04/18/2012,10:38:21,-34.017,  19.250,  276,  989,45.06,1.414,1.010, 16.0, 1, 590.66, 632.09, 870.88, 600.93, 385.21, 0.028, 0.022, 0.032, 0.056, 0.110,0.9344,0.7263,1.4537,1.5680,0.137,0.118,0.079,0.073,0.067,1.28
10572,04/18/2012,11:03:39,-34.017,  19.250,  276,  988,45.35,1.421,1.010, 16.8, 1, 597.33, 639.91, 869.16, 584.93, 396.87, 0.041, 0.027, 0.041, 0.033, 0.066,0.9334,0.7367,1.4867,1.4781,0.127,0.109,0.080,0.092,0.084,1.17
10572,04/18/2012,11:03:54,-34.017,  19.250,  276,  989,45.36,1.422,1.010, 17.0, 1, 611.69, 646.80, 880.98, 617.00, 421.38, 0.021, 0.005, 0.027, 0.006, 0.009,0.9457,0.7346,1.4279,1.4643,0.110,0.101,0.070,0.054,0.050,1.15
10572,04/18/2012,11:04:06,-34.017,  19.250,  276,  989,45.37,1.422,1.010, 17.1, 1, 598.17, 631.18, 855.49, 596.57, 395.50, 0.016, 0.035, 0.054, 0.024, 0.061,0.9482,0.7386,1.4337,1.5119,0.126,0.118,0.091,0.078,0.071,1.21
10572,04/18/2012,11:34:45,-34.017,  19.250,  276,  988,46.76,1.458,1.010, 17.8, 1, 636.63, 666.07, 899.36, 625.29, 442.87, 0.010, 0.007, 0.006, 0.007, 0.011,0.9558,0.7406,1.4383,1.4120,0.075,0.075,0.053,0.044,0.040,1.05
10572,04/18/2012,11:34:57,-34.017,  19.250,  276,  988,46.78,1.458,1.010, 17.9, 1, 626.21, 660.25, 892.86, 615.45, 427.20, 0.021, 0.012, 0.020, 0.020, 0.027,0.9484,0.7398,1.4511,1.4409,0.086,0.081,0.058,0.054,0.050,1.09
10572,04/18/2012,11:35:08,-34.017,  19.250,  276,  988,46.79,1.459,1.010, 18.0, 1, 615.77, 644.42, 892.71, 615.36, 425.94, 0.028, 0.018, 0.018, 0.022, 0.041,0.9555,0.7221,1.4514,1.4456,0.097,0.097,0.058,0.055,0.050,1.10
10572,04/18/2012,12:31:45,-34.017,  19.250,  276,  987,52.05,1.623,1.010, 19.2, 1, 649.61, 675.50, 909.88, 631.11, 454.87, 0.004, 0.003, 0.003, 0.001, 0.005,0.9617,0.7424,1.4417,1.3875,0.031,0.044,0.036,0.032,0.029,0.92
10572,04/18/2012,12:31:57,-34.017,  19.250,  276,  987,52.08,1.624,1.010, 19.3, 1, 648.18, 674.35, 899.11, 629.02, 454.78, 0.005, 0.004, 0.011, 0.004, 0.002,0.9612,0.7501,1.4294,1.3831,0.032,0.045,0.044,0.034,0.031,0.92
10572,04/18/2012,12:32:08,-34.017,  19.250,  276,  988,52.10,1.625,1.010, 19.4, 1, 648.43, 675.14, 908.68, 626.95, 450.88, 0.010, 0.007, 0.004, 0.006, 0.017,0.9604,0.7430,1.4494,1.3907,0.031,0.044,0.037,0.036,0.033,0.92
10572,04/19/2012,10:20:56,-34.017,  19.250,  276,  985,45.68,1.430,1.010, 14.7, 1, 550.70, 597.36, 861.04, 597.95, 334.61, 0.002, 0.013, 0.008, 0.014, 0.015,0.9220,0.6938,1.4401,1.7873,0.183,0.155,0.085,0.076,0.069,1.53
10572,04/19/2012,10:21:07,-34.017,  19.250,  276,  985,45.67,1.429,1.010, 14.9, 1, 538.80, 589.07, 849.09, 595.84, 330.95, 0.034, 0.015, 0.013, 0.022, 0.037,0.9145,0.6939,1.4258,1.8012,0.198,0.165,0.095,0.078,0.071,1.55
10572,04/19/2012,10:21:18,-34.017,  19.250,  276,  985,45.67,1.429,1.010, 15.0, 1, 542.32, 590.61, 846.09, 589.57, 324.84, 0.029, 0.026, 0.022, 0.025, 0.015,0.9183,0.6984,1.4353,1.8148,0.193,0.163,0.097,0.086,0.078,1.57
10572,04/24/2012,10:47:40,-34.017,  19.250,  276,  990,47.11,1.467,1.013, 12.0, 1, 520.02, 560.36, 768.23, 556.93, 549.54, 0.154, 0.129, 0.158, 0.099, 0.088,0.9263,0.7399,1.3734,1.0153,0.208,0.189,0.158,0.120,0.109,0.55
10572,04/24/2012,11:23:41,-34.017,  19.250,  276,  989,48.17,1.497,1.013, 13.2, 1, 635.76, 669.36, 903.79, 630.91, 604.84, 0.008, 0.005, 0.017, 0.011, 0.013,0.9498,0.7408,1.4326,1.0432,0.065,0.064,0.045,0.034,0.031,0.56
10572,04/24/2012,11:23:52,-34.017,  19.250,  276,  989,48.18,1.498,1.013, 13.2, 1, 631.49, 655.71, 902.30, 626.14, 595.26, 0.017, 0.031, 0.016, 0.009, 0.028,0.9634,0.7266,1.4410,1.0526,0.069,0.077,0.046,0.039,0.035,0.58
10572,04/24/2012,11:24:03,-34.017,  19.250,  276,  989,48.19,1.498,1.013, 13.3, 1, 631.85, 671.75, 901.81, 628.77, 587.83, 0.027, 0.014, 0.009, 0.008, 0.052,0.9405,0.7450,1.4343,1.0715,0.069,0.061,0.047,0.036,0.033,0.60
10572,04/24/2012,12:15:26,-34.017,  19.250,  276,  989,52.18,1.628,1.013, 13.4, 1, 653.40, 679.13, 894.82, 628.76, 607.69, 0.006, 0.004, 0.009, 0.004, 0.008,0.9621,0.7590,1.4232,1.0347,0.024,0.038,0.044,0.032,0.029,0.51
10572,04/24/2012,12:15:37,-34.017,  19.250,  276,  989,52.20,1.629,1.013, 13.5, 1, 657.23, 681.71, 914.77, 633.41, 612.62, 0.003, 0.007, 0.003, 0.002, 0.009,0.9641,0.7452,1.4442,1.0340,0.020,0.036,0.031,0.028,0.025,0.51
10572,04/24/2012,12:15:48,-34.017,  19.250,  276,  989,52.22,1.630,1.013, 13.6, 1, 655.99, 683.32, 917.90, 636.74, 615.77, 0.007, 0.006, 0.001, 0.001, 0.009,0.9600,0.7444,1.4416,1.0341,0.021,0.034,0.029,0.024,0.022,0.51
10572,04/26/2012, 9:48:58,-34.017,  19.250,  276,  978,49.28,1.531,1.014, 15.7, 1, 450.78, 513.70, 798.85, 595.52, 205.30, 0.003, 0.003, 0.004, 0.001, 0.002,0.8775,0.6431,1.3414,2.9007,0.285,0.233,0.124,0.070,0.064,2.49
10572,04/26/2012, 9:49:10,-34.017,  19.250,  276,  978,49.27,1.530,1.014, 15.8, 1, 451.26, 514.62, 800.96, 593.18, 203.55, 0.005, 0.003, 0.002, 0.006, 0.013,0.8769,0.6425,1.3503,2.9144,0.285,0.232,0.122,0.073,0.066,2.50
10572,04/26/2012, 9:49:20,-34.017,  19.250,  276,  978,49.26,1.530,1.014, 15.9, 1, 451.99, 514.40, 801.51, 595.13, 203.12, 0.005, 0.005, 0.004, 0.005, 0.014,0.8787,0.6418,1.3468,2.9303,0.284,0.232,0.122,0.071,0.064,2.51
10572,04/26/2012,10:24:08,-34.017,  19.250,  276,  978,47.89,1.489,1.014, 17.0, 1, 515.50, 565.71, 832.57, 610.25, 249.09, 0.002, 0.003, 0.003, 0.000, 0.002,0.9113,0.6795,1.3643,2.4499,0.209,0.179,0.101,0.056,0.051,2.15
10572,04/26/2012,10:24:18,-34.017,  19.250,  276,  978,47.89,1.489,1.014, 17.1, 1, 506.56, 555.87, 825.95, 603.57, 243.95, 0.023, 0.020, 0.017, 0.008, 0.028,0.9113,0.6731,1.3685,2.4752,0.221,0.190,0.106,0.063,0.058,2.17
10572,04/26/2012,10:24:30,-34.017,  19.250,  276,  978,47.88,1.489,1.014, 17.2, 1, 514.26, 564.30, 836.14, 605.40, 247.78, 0.004, 0.002, 0.002, 0.004, 0.005,0.9113,0.6749,1.3812,2.4433,0.211,0.180,0.098,0.061,0.056,2.14
10572,11/21/2012, 7:38:30,-33.033,  18.000,  276, 1020,41.01,1.324,0.974, 16.9, 0, 409.17, 476.82, 735.63, 528.54, 292.41, 0.005, 0.002, 0.004, 0.002, 0.005,0.8581,0.6482,1.3918,1.8076,0.459,0.371,0.240,0.203,0.185,1.71
10572,11/21/2012, 8:25:36,-33.033,  18.000,  276, 1020,31.34,1.170,0.974, 17.5, 0, 412.37, 460.95, 627.56, 404.35, 286.22, 0.006, 0.002, 0.006, 0.005, 0.005,0.8946,0.7345,1.5521,1.4128,0.545,0.468,0.413,0.461,0.419,1.40
10572,11/21/2012, 8:26:39,-33.033,  18.000,  276, 1020,31.13,1.168,0.974, 17.7, 0, 401.47, 433.28, 602.61, 373.65, 262.73, 0.014, 0.012, 0.014, 0.015, 0.017,0.9266,0.7191,1.6128,1.4223,0.570,0.522,0.449,0.529,0.482,1.43
10572,11/21/2012,14:31:50,-33.033,  18.000,  276, 1018,54.04,1.700,0.974, 18.2, 0, 699.39, 705.31, 931.13, 636.01, 628.62, 0.008, 0.010, 0.006, 0.006, 0.007,0.9916,0.7575,1.4641,1.0118,-0.011,0.028,0.039,0.046,0.042,0.47
10572,11/21/2012,14:32:31,-33.033,  18.000,  276, 1018,54.18,1.705,0.974, 18.3, 0, 692.24, 698.82, 925.95, 624.96, 614.20, 0.007, 0.013, 0.008, 0.008, 0.010,0.9907,0.7547,1.4817,1.0176,-0.006,0.032,0.042,0.056,0.051,0.47
10572,11/21/2012,14:32:43,-33.033,  18.000,  276, 1018,54.22,1.707,0.974, 18.3, 0, 704.31, 715.21, 932.90, 640.15, 631.61, 0.003, 0.002, 0.001, 0.000, 0.005,0.9848,0.7667,1.4573,1.0135,-0.016,0.019,0.038,0.042,0.038,0.47
10572,11/21/2012,14:32:55,-33.033,  18.000,  276, 1018,54.26,1.709,0.974, 18.3, 0, 702.33, 710.52, 933.96, 635.52, 627.87, 0.003, 0.002, 0.002, 0.004, 0.005,0.9885,0.7608,1.4696,1.0122,-0.015,0.022,0.037,0.046,0.042,0.47
10572,11/21/2012,14:33:08,-33.033,  18.000,  276, 1018,54.31,1.711,0.974, 18.4, 0, 634.00, 635.39, 875.08, 571.83, 555.98, 0.034, 0.018, 0.025, 0.048, 0.037,0.9978,0.7263,1.5320,1.0282,0.045,0.087,0.075,0.108,0.098,0.50
10572,11/21/2012,15:05:28,-33.033,  18.000,  276, 1018,61.06,2.060,0.974, 18.3, 0, 529.20, 560.77, 748.17, 532.67, 496.95, 0.165, 0.049, 0.060, 0.040, 0.076,0.9456,0.7506,1.4042,1.0759,0.084,0.109,0.131,0.121,0.110,0.46
10572,11/21/2012,15:05:45,-33.033,  18.000,  276, 1018,61.12,2.064,0.974, 18.3, 0, 670.29, 674.20, 839.57, 605.55, 584.93, 0.008, 0.010, 0.021, 0.010, 0.007,0.9942,0.8033,1.3864,1.0353,-0.031,0.019,0.075,0.059,0.054,0.42
10572,11/21/2012,15:05:57,-33.033,  18.000,  276, 1018,61.16,2.067,0.974, 18.4, 0, 682.76, 700.00, 916.75, 634.13, 618.72, 0.010, 0.006, 0.013, 0.004, 0.004,0.9754,0.7637,1.4457,1.0249,-0.040,0.001,0.032,0.036,0.033,0.40
10572,11/21/2012,15:06:10,-33.033,  18.000,  276, 1018,61.21,2.070,0.974, 18.4, 0, 683.32, 697.28, 883.34, 623.69, 610.69, 0.004, 0.005, 0.017, 0.006, 0.002,0.9800,0.7895,1.4163,1.0213,-0.041,0.002,0.050,0.044,0.040,0.40
10572,11/21/2012,15:06:22,-33.033,  18.000,  276, 1018,61.25,2.072,0.974, 18.5, 0, 661.67, 669.59, 849.15, 596.99, 582.19, 0.021, 0.015, 0.020, 0.009, 0.006,0.9881,0.7886,1.4223,1.0254,-0.026,0.022,0.069,0.065,0.060,0.41
10572,11/21/2012,15:33:29,-33.033,  18.000,  276, 1017,66.88,2.533,0.974, 18.4, 0, 627.90, 642.30, 862.05, 599.47, 565.42, 0.076, 0.046, 0.051, 0.018, 0.055,0.9768,0.7460,1.4378,1.0622,-0.044,0.008,0.043,0.049,0.045,0.36
10572,11/21/2012,15:33:59,-33.033,  18.000,  276, 1017,66.98,2.544,0.974, 18.5, 0, 624.70, 645.62, 871.55, 605.50, 563.86, 0.046, 0.053, 0.041, 0.040, 0.075,0.9680,0.7405,1.4394,1.0764,-0.043,0.006,0.038,0.045,0.041,0.37
10572,11/21/2012,15:34:11,-33.033,  18.000,  276, 1017,67.02,2.548,0.974, 18.5, 0, 477.43, 477.36, 672.72, 469.67, 429.75, 0.062, 0.089, 0.118, 0.082, 0.065,1.0027,0.7117,1.4292,1.0927,0.062,0.124,0.140,0.145,0.132,0.41
10572,11/21/2012,15:34:22,-33.033,  18.000,  276, 1017,67.06,2.552,0.974, 18.6, 0, 659.10, 675.97, 903.58, 626.35, 598.66, 0.004, 0.005, 0.014, 0.008, 0.009,0.9750,0.7482,1.4426,1.0463,-0.065,-0.013,0.024,0.032,0.029,0.35
